,Unnamed: 0,Species,gps,Year,axyridis_2007_18km,axyridis_2008_18km,axyridis_2009_18km,axyridis_2010_18km,axyridis_2011_18km,axyridis_2012_18km,axyridis_2013_18km,axyridis_2014_18km,axyridis_2015_18km,axyridis_2016_18km,axyridis_2017_18km,axyridis_2018_18km,axyridis_2019_18km,axyridis_2020_18km,axyridis_2021_18km,septempunctata_2007_18km,septempunctata_2008_18km,septempunctata_2009_18km,septempunctata_2010_18km,septempunctata_2011_18km,septempunctata_2012_18km,septempunctata_2013_18km,septempunctata_2014_18km,septempunctata_2015_18km,septempunctata_2016_18km,septempunctata_2017_18km,septempunctata_2018_18km,septempunctata_2019_18km,septempunctata_2020_18km,septempunctata_2021_18km,convergens_2007_18km,convergens_2008_18km,convergens_2009_18km,convergens_2010_18km,convergens_2011_18km,convergens_2012_18km,convergens_2013_18km,convergens_2014_18km,convergens_2015_18km,convergens_2016_18km,convergens_2017_18km,convergens_2018_18km,convergens_2019_18km,convergens_2020_18km,convergens_2021_18km,novemnotata_2007_18km,novemnotata_2008_18km,novemnotata_2009_18km,novemnotata_2010_18km,novemnotata_2011_18km,novemnotata_2012_18km,novemnotata_2013_18km,novemnotata_2014_18km,novemnotata_2015_18km,novemnotata_2016_18km,novemnotata_2017_18km,novemnotata_2018_18km,novemnotata_2019_18km,novemnotata_2020_18km,novemnotata_2021_18km,maculata_2007_18km,maculata_2008_18km,maculata_2009_18km,maculata_2010_18km,maculata_2011_18km,maculata_2012_18km,maculata_2013_18km,maculata_2014_18km,maculata_2015_18km,maculata_2016_18km,maculata_2017_18km,maculata_2018_18km,maculata_2019_18km,maculata_2020_18km,maculata_2021_18km,parenthesis_2007_18km,parenthesis_2008_18km,parenthesis_2009_18km,parenthesis_2010_18km,parenthesis_2011_18km,parenthesis_2012_18km,parenthesis_2013_18km,parenthesis_2014_18km,parenthesis_2015_18km,parenthesis_2016_18km,parenthesis_2017_18km,parenthesis_2018_18km,parenthesis_2019_18km,parenthesis_2020_18km,parenthesis_2021_18km,vnigrum_2007_18km,vnigrum_2008_18km,vnigrum_2009_18km,vnigrum_2010_18km,vnigrum_2011_18km,vnigrum_2012_18km,vnigrum_2013_18km,vnigrum_2014_18km,vnigrum_2015_18km,vnigrum_2016_18km,vnigrum_2017_18km,vnigrum_2018_18km,vnigrum_2019_18km,vnigrum_2020_18km,vnigrum_2021_18km,caseyi_2007_18km,caseyi_2008_18km,caseyi_2009_18km,caseyi_2010_18km,caseyi_2011_18km,caseyi_2012_18km,caseyi_2013_18km,caseyi_2014_18km,caseyi_2015_18km,caseyi_2016_18km,caseyi_2017_18km,caseyi_2018_18km,caseyi_2019_18km,caseyi_2020_18km,caseyi_2021_18km,mexicanus_2007_18km,mexicanus_2008_18km,mexicanus_2009_18km,mexicanus_2010_18km,mexicanus_2011_18km,mexicanus_2012_18km,mexicanus_2013_18km,mexicanus_2014_18km,mexicanus_2015_18km,mexicanus_2016_18km,mexicanus_2017_18km,mexicanus_2018_18km,mexicanus_2019_18km,mexicanus_2020_18km,mexicanus_2021_18km,alpestris_2007_18km,alpestris_2008_18km,alpestris_2009_18km,alpestris_2010_18km,alpestris_2011_18km,alpestris_2012_18km,alpestris_2013_18km,alpestris_2014_18km,alpestris_2015_18km,alpestris_2016_18km,alpestris_2017_18km,alpestris_2018_18km,alpestris_2019_18km,alpestris_2020_18km,alpestris_2021_18km,lapponicus_2007_18km,lapponicus_2008_18km,lapponicus_2009_18km,lapponicus_2010_18km,lapponicus_2011_18km,lapponicus_2012_18km,lapponicus_2013_18km,lapponicus_2014_18km,lapponicus_2015_18km,lapponicus_2016_18km,lapponicus_2017_18km,lapponicus_2018_18km,lapponicus_2019_18km,lapponicus_2020_18km,lapponicus_2021_18km,ludovicianus_2007_18km,ludovicianus_2008_18km,ludovicianus_2009_18km,ludovicianus_2010_18km,ludovicianus_2011_18km,ludovicianus_2012_18km,ludovicianus_2013_18km,ludovicianus_2014_18km,ludovicianus_2015_18km,ludovicianus_2016_18km,ludovicianus_2017_18km,ludovicianus_2018_18km,ludovicianus_2019_18km,ludovicianus_2020_18km,ludovicianus_2021_18km,henslowii_2007_18km,henslowii_2008_18km,henslowii_2009_18km,henslowii_2010_18km,henslowii_2011_18km,henslowii_2012_18km,henslowii_2013_18km,henslowii_2014_18km,henslowii_2015_18km,henslowii_2016_18km,henslowii_2017_18km,henslowii_2018_18km,henslowii_2019_18km,henslowii_2020_18km,henslowii_2021_18km,mccownii_2007_18km,mccownii_2008_18km,mccownii_2009_18km,mccownii_2010_18km,mccownii_2011_18km,mccownii_2012_18km,mccownii_2013_18km,mccownii_2014_18km,mccownii_2015_18km,mccownii_2016_18km,mccownii_2017_18km,mccownii_2018_18km,mccownii_2019_18km,mccownii_2020_18km,mccownii_2021_18km,ornatus_2007_18km,ornatus_2008_18km,ornatus_2009_18km,ornatus_2010_18km,ornatus_2011_18km,ornatus_2012_18km,ornatus_2013_18km,ornatus_2014_18km,ornatus_2015_18km,ornatus_2016_18km,ornatus_2017_18km,ornatus_2018_18km,ornatus_2019_18km,ornatus_2020_18km,ornatus_2021_18km
430,430,Coccinella transversoguttata,"(40.0669468264, -105.2499277762)",2021,,0.0,1.0,0.16666666666666666,0.125,0.25,0.5,0.35714285714285715,0.08333333333333333,1.0,0.9090909090909091,0.25,0.559322033898305,0.05917159763313609,0.26495726495726496,0.0,0.0,0.2857142857142857,0.3333333333333333,0.25,0.125,0.2,0.16666666666666666,0.5454545454545454,0.375,1.0,0.8918918918918919,0.6666666666666666,0.08666666666666667,0.42105263157894735,0.0,0.0,0.3,0.375,0.2857142857142857,0.09090909090909091,0.16666666666666666,0.16666666666666666,0.6,0.6,0.8181818181818182,1.0,0.9310344827586207,0.9743589743589743,0.37777777777777777,,0.0,0.3333333333333333,0.0,0.2,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.25,0.0,0.0,0.25,,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8333333333333334,0.3333333333333333,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,0.975,1.0,0.8260869565217391,0.7321428571428571,0.9452054794520548,1.0,0.4861111111111111,0.38636363636363635,0.5979381443298969,0.6851851851851852,0.7412587412587412,0.7133333333333334,0.5358851674641149,0.7111111111111111,0.6363636363636364,0.4074074074074074,0.5,0.8055555555555556,0.890625,0.7866666666666666,0.704,0.6486486486486487,0.5360824742268041,0.46236559139784944,0.57,0.40145985401459855,0.4888888888888889,0.7225806451612903,0.5927835051546392,0.0,0.0,0.0,0.0,0.07142857142857142,0.5714285714285714,0.5,0.13333333333333333,0.05555555555555555,0.21428571428571427,0.043478260869565216,0.030303030303030304,0.18518518518518517,0.0967741935483871,0.03571428571428571,0.0,0.6666666666666666,0.4375,0.23529411764705882,0.4838709677419355,0.12195121951219512,0.4090909090909091,0.2558139534883721,0.30985915492957744,0.3548387096774194,0.18867924528301888,0.09900990099009901,0.1650485436893204,0.3225806451612903,0.30275229357798167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.17647058823529413,0.09090909090909091,0.125,0.8620689655172413,0.03333333333333333,0.0,0.0,0.0,0.06896551724137931,0.045454545454545456,0.16216216216216217,0.047619047619047616,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.84,0.09090909090909091,0.2,0.0,0.0,0.0,0.03125,0.8620689655172413,
431,431,Coccinella transversoguttata,"(40.0134070178, -105.2456029469)",2021,,0.0,0.6666666666666666,0.0,0.0,0.25,0.5,0.14285714285714285,0.0,0.8571428571428571,0.8181818181818182,0.25,0.559322033898305,0.05917159763313609,0.23076923076923078,0.0,0.0,0.2857142857142857,0.5,0.125,0.1875,0.2,0.08333333333333333,0.45454545454545453,0.25,0.9615384615384616,0.9864864864864865,0.6862745098039216,0.09333333333333334,0.42105263157894735,0.0,0.0,0.3,0.5,0.14285714285714285,0.18181818181818182,0.16666666666666666,0.16666666666666666,0.0,0.6,0.8181818181818182,1.0,1.0,0.9743589743589743,0.4222222222222222,,0.0,0.3333333333333333,0.0,0.2,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.25,0.0,0.0,0.25,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.9,0.875,0.5813953488372093,0.5217391304347826,0.42857142857142855,0.6164383561643836,0.639344262295082,0.4027777777777778,0.29545454545454547,0.4020618556701031,0.37962962962962965,0.43356643356643354,0.44,0.2679425837320574,0.40555555555555556,0.7272727272727273,0.5185185185185185,0.5588235294117647,0.6666666666666666,0.796875,0.7733333333333333,0.496,0.581081081081081,0.5670103092783505,0.46236559139784944,0.62,0.4744525547445255,0.6592592592592592,0.6580645161290323,0.5618556701030928,0.0,0.0,0.0,0.0,0.07142857142857142,0.5714285714285714,0.2,0.13333333333333333,0.0,0.21428571428571427,0.043478260869565216,0.030303030303030304,0.18518518518518517,0.0967741935483871,0.07142857142857142,0.0,0.4444444444444444,0.375,0.20588235294117646,0.3548387096774194,0.0975609756097561,0.4090909090909091,0.2558139534883721,0.2676056338028169,0.2903225806451613,0.1509433962264151,0.1188118811881188,0.22330097087378642,0.40860215053763443,0.42201834862385323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.17647058823529413,0.09090909090909091,0.125,0.4827586206896552,0.03333333333333333,0.0,0.0,0.0,0.06896551724137931,0.045454545454545456,0.05405405405405406,0.047619047619047616,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.4,0.09090909090909091,0.2,0.0,0.0,0.0,0.0625,0.06896551724137931,
432,432,Coccinella transversoguttata,"(43.643770474, -111.1111391802)",2021,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0196078431372549,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.5,0.0,0.0,0.0,0.025,0.0,0.0,0.017857142857142856,0.0,0.0,0.041666666666666664,0.06818181818181818,0.061855670103092786,0.009259259259259259,0.06293706293706294,0.03333333333333333,0.023923444976076555,0.016666666666666666,0.0,0.0,0.058823529411764705,0.08333333333333333,0.0,0.013333333333333334,0.016,0.08108108108108109,0.020618556701030927,0.03225806451612903,0.03,0.029197080291970802,0.02962962962962963,0.06451612903225806,0.061855670103092786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01834862385321101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
433,433,Coccinella transversoguttata,"(37.8300216667, -106.2180783333)",2021,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0196078431372549,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.02564102564102564,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.07407407407407407,0.029411764705882353,0.08333333333333333,0.0625,0.02666666666666667,0.032,0.12162162162162163,0.09278350515463918,0.10752688172043011,0.09,0.072992700729927,0.06666666666666667,0.05161290322580645,0.14432989690721648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.125,0.029411764705882353,0.0967741935483871,0.024390243902439025,0.045454545454545456,0.06976744186046512,0.056338028169014086,0.08064516129032258,0.04716981132075472,0.04950495049504951,0.05825242718446602,0.07526881720430108,0.12844036697247707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
434,434,Coccinella transversoguttata,"(40.1491784354, -105.3829685854)",2021,,0.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.14285714285714285,0.041666666666666664,0.5714285714285714,0.36363636363636365,0.08333333333333333,0.05084745762711865,0.05917159763313609,0.13675213675213677,0.0,0.0,0.14285714285714285,0.16666666666666666,0.0,0.0625,0.2,0.08333333333333333,0.09090909090909091,0.125,0.34615384615384615,0.24324324324324326,0.17647058823529413,0.02,0.21052631578947367,0.0,0.0,0.1,0.125,0.14285714285714285,0.0,0.16666666666666666,0.16666666666666666,0.4,0.4,0.18181818181818182,0.14285714285714285,0.20689655172413793,0.358974358974359,0.35555555555555557,,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.2,0.0,0.0,0.18181818181818182,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.25,,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.4,0.4,0.627906976744186,0.43478260869565216,0.4642857142857143,0.6712328767123288,0.5901639344262295,0.3055555555555556,0.42045454545454547,0.5670103092783505,0.6018518518518519,0.7202797202797203,0.6333333333333333,0.4019138755980861,0.5333333333333333,0.18181818181818182,0.07407407407407407,0.29411764705882354,0.2777777777777778,0.3125,0.28,0.176,0.2972972972972973,0.1958762886597938,0.22580645161290322,0.26,0.145985401459854,0.21481481481481482,0.16774193548387098,0.15979381443298968,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.06666666666666667,0.0,0.0,0.0,0.030303030303030304,0.0,0.06451612903225806,0.03571428571428571,0.09090909090909091,0.2222222222222222,0.25,0.17647058823529413,0.3870967741935484,0.0975609756097561,0.13636363636363635,0.20930232558139536,0.1267605633802817,0.1774193548387097,0.07547169811320754,0.04950495049504951,0.07766990291262135,0.12903225806451613,0.12844036697247707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.045454545454545456,0.041666666666666664,0.1724137931034483,0.0,0.0,0.0,0.0,0.034482758620689655,0.045454545454545456,0.02702702702702703,0.047619047619047616,0.0,0.0,0.0,0.25,0.2857142857142857,0.16666666666666666,0.0,0.0,0.2,0.0,0.0,0.0,0.03125,0.034482758620689655,
435,435,Coccinella transversoguttata,"(40.1547254807, -105.888847633)",2021,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.025,0.06976744186046512,0.06521739130434782,0.10714285714285714,0.0,0.06557377049180328,0.1388888888888889,0.13636363636363635,0.14432989690721648,0.17592592592592593,0.16083916083916083,0.11333333333333333,0.05741626794258373,0.07777777777777778,0.0,0.0,0.0,0.0,0.015625,0.0,0.008,0.013513513513513514,0.030927835051546393,0.010752688172043012,0.01,0.0,0.007407407407407408,0.012903225806451613,0.02577319587628866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009433962264150943,0.0,0.0,0.0,0.009174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
436,436,Coccinella transversoguttata,"(40.7877001712, -106.4379683135)",2021,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.004784688995215311,0.0,0.4090909090909091,0.4074074074074074,0.38235294117647056,0.3055555555555556,0.265625,0.29333333333333333,0.208,0.33783783783783783,0.3402061855670103,0.40860215053763443,0.35,0.27007299270072993,0.2074074074074074,0.1870967741935484,0.15979381443298968,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0625,0.058823529411764705,0.03225806451612903,0.024390243902439025,0.022727272727272728,0.046511627906976744,0.08450704225352113,0.03225806451612903,0.03773584905660377,0.019801980198019802,0.06796116504854369,0.053763440860215055,0.03669724770642202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.047619047619047616,0.043478260869565216,0.034482758620689655,0.09090909090909091,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,
437,437,Coccinella transversoguttata,"(40.0335883257, -105.2762902989)",2021,,0.0,0.6666666666666666,0.0,0.0,0.25,0.5,0.14285714285714285,0.0,0.8571428571428571,0.9090909090909091,0.25,0.559322033898305,0.05917159763313609,0.23076923076923078,0.0,0.0,0.2857142857142857,0.5,0.125,0.125,0.2,0.08333333333333333,0.45454545454545453,0.25,1.0,0.972972972972973,0.6862745098039216,0.08666666666666667,0.40350877192982454,0.0,0.0,0.3,0.5,0.14285714285714285,0.09090909090909091,0.16666666666666666,0.16666666666666666,0.2,0.6,0.8181818181818182,1.0,0.9655172413793104,0.9743589743589743,0.37777777777777777,,0.0,0.3333333333333333,0.0,0.2,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.25,0.0,0.0,0.25,,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.9,0.875,0.6046511627906976,0.5434782608695652,0.42857142857142855,0.6301369863013698,0.6557377049180327,0.4305555555555556,0.3068181818181818,0.422680412371134,0.4074074074074074,0.46153846153846156,0.4533333333333333,0.28708133971291866,0.4388888888888889,0.5909090909090909,0.48148148148148145,0.5588235294117647,0.6666666666666666,0.796875,0.7466666666666667,0.4,0.581081081081081,0.5360824742268041,0.4731182795698925,0.59,0.45255474452554745,0.562962962962963,0.5419354838709678,0.4690721649484536,0.0,0.0,0.0,0.0,0.07142857142857142,0.42857142857142855,0.1,0.13333333333333333,0.0,0.21428571428571427,0.043478260869565216,0.030303030303030304,0.14814814814814814,0.0967741935483871,0.07142857142857142,0.0,0.4444444444444444,0.375,0.20588235294117646,0.3548387096774194,0.0975609756097561,0.38636363636363635,0.2558139534883721,0.2676056338028169,0.3064516129032258,0.1509433962264151,0.1188118811881188,0.1941747572815534,0.34408602150537637,0.3486238532110092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.17647058823529413,0.09090909090909091,0.125,0.1724137931034483,0.03333333333333333,0.0,0.0,0.0,0.06896551724137931,0.045454545454545456,0.02702702702702703,0.047619047619047616,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.16,0.09090909090909091,0.2,0.0,0.0,0.0,0.0625,0.06896551724137931,
438,438,Coccinella transversoguttata,"(37.4387868, -105.8030248)",2021,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.1111111111111111,0.23529411764705882,0.2222222222222222,0.109375,0.05333333333333334,0.048,0.17567567567567569,0.13402061855670103,0.22580645161290322,0.23,0.145985401459854,0.18518518518518517,0.16129032258064516,0.14948453608247422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.09090909090909091,0.0,0.1875,0.11764705882352941,0.06451612903225806,0.0,0.09090909090909091,0.13953488372093023,0.056338028169014086,0.14516129032258066,0.03773584905660377,0.1188118811881188,0.10679611650485436,0.11827956989247312,0.09174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
439,439,Coccinella transversoguttata,"(40.6672833333, -106.3314138889)",2021,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.011363636363636364,0.0,0.0,0.0,0.013333333333333334,0.004784688995215311,0.0,0.8636363636363636,0.5185185185185185,0.5588235294117647,0.4166666666666667,0.421875,0.4266666666666667,0.368,0.6891891891891891,0.6907216494845361,0.978494623655914,1.0,0.5693430656934306,0.5851851851851851,0.33548387096774196,0.4690721649484536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.030303030303030304,0.0,0.0,0.0,0.18181818181818182,0.1111111111111111,0.0625,0.11764705882352941,0.03225806451612903,0.024390243902439025,0.06818181818181818,0.2558139534883721,0.08450704225352113,0.0967741935483871,0.07547169811320754,0.06930693069306931,0.1262135922330097,0.08602150537634409,0.06422018348623854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.047619047619047616,0.043478260869565216,0.034482758620689655,0.09090909090909091,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,
